line_id,stem_id,azimuth,polar,frame_num,dist_lidar,reflectivity,oldX,oldY,oldZ,old_relative_z,Count,X,Y,Z,relative_z
2411,10001,-2.761518,-1.0,659.0,2.384,11.0,0.27638578,-0.16935539,1.3294016,1.671514,1,0.23658808872017556,-0.1454536532606348,1.3406444350419018,1.6827568570313427
2412,10001,3.023147,1.0,182.0,4.936,16.0,0.2464075,-0.11000395,1.3294543,1.671567,1,0.22745486926705463,-0.13758499290506143,1.3273097142911612,1.6694223746991812
2413,10001,2.553936,7.0,597.0,2.416,11.0,0.24335575,-0.13722849,1.3295864,1.671699,2,0.23435575022946956,-0.13667034558778585,1.3298422505689222,1.6719549109769423
2414,10001,-3.048683,1.0,237.0,4.826,16.0,0.18918896,-0.1405921,1.329954,1.464912,1,0.22548138184896027,-0.13756337384486633,1.3232438950252283,1.4582019238185633
2415,10001,2.720503,7.0,608.0,2.234,4.0,0.21176384,-0.10565138,1.3301458,1.524917,1,0.22908343198065906,-0.1316049842298338,1.3220531024883704,1.5168242731045203
2416,10001,2.56083,7.0,597.0,2.428,7.0,0.26193094,-0.12867308,1.3302424,1.672355,1,0.23487070490078754,-0.13850440343460405,1.3324111194495696,1.6745237798575896
2417,10001,-3.036557,1.0,240.0,4.858,20.0,0.20779228,-0.15231562,1.3304789,1.465437,2,0.22651517423520606,-0.1413035741232964,1.3279006435210445,1.462858791523669
2418,10001,-2.581422,-1.0,678.0,2.726,16.0,0.2513976,-0.14289618,1.330999,1.673112,1,0.23370348590261797,-0.14308440687025295,1.3332343603582943,1.675347378394183
2419,10001,-2.352137,-3.0,716.0,3.67,22.0,0.24464083,-0.13884258,1.3313657,1.673478,2,0.23564082637082698,-0.13828443936830342,1.3316215684247572,1.6737338712049086
2420,10001,2.910821,5.0,619.0,2.06,3.0,0.20841885,-0.12980652,1.3316706,1.466629,3,0.22680909055762175,-0.13756261764139663,1.3268902045924489,1.4618485910136525
2421,10001,3.032045,1.0,171.0,4.924,16.0,0.20709133,-0.1407752,1.3317156,1.466674,1,0.2255732596997755,-0.13911254932004286,1.3274987668876188,1.4624571533088224
2422,10001,2.236149,9.0,496.0,6.2,9.0,0.2181468,-0.15191174,1.3320397,1.466998,2,0.22821738428929272,-0.1416058588904493,1.3321338813445147,1.4670921485564288
2423,10001,2.199464,9.0,568.0,3.332,3.0,0.2245364,-0.1342516,1.3324927,1.467451,2,0.233820408618251,-0.14248548631238483,1.3299629264344464,1.4649211936463604
2424,10001,-2.839884,-1.0,651.0,2.224,13.0,0.2555089,-0.11393833,1.3329495,1.675062,1,0.22764807824314254,-0.14159296810166122,1.330629981055702,1.672742403045143
2425,10001,-2.307685,3.0,736.0,3.904,15.0,0.2477498,-0.15027189,1.3330009,1.675114,1,0.2308230852756658,-0.141359368678244,1.3375872356671814,1.6797003729123596
2426,10001,-2.778852,1.0,655.0,2.278,15.0,0.24407625,-0.16538477,1.3330395,1.675152,1,0.2376323371129844,-0.13827259251781182,1.3393880194297554,1.6815004414191963
2427,10001,-2.924569,-1.0,645.0,2.124,21.0,0.2140312,-0.14554262,1.3331035,1.468062,2,0.23275409671197456,-0.1345305791281792,1.330525274449084,1.4654837800795772
2428,10001,2.354918,9.0,478.0,6.808,9.0,0.2093544,-0.15775108,1.3333627,1.468321,1,0.22836166515621664,-0.13758159221373228,1.3318131114322393,1.4667713786441534
2429,10001,2.917608,5.0,619.0,2.052,9.0,0.20198677,-0.11525058,1.333679,1.468637,1,0.22908934477048043,-0.13155827180315285,1.326550805568695,1.46150883436203
2430,10001,-2.322161,3.0,761.0,4.012,13.0,0.22369526,-0.15276003,1.3343679,1.469326,2,0.2337658465609831,-0.14245415219489266,1.3344620387694415,1.469420186772066
2431,10001,-2.333767,-3.0,717.0,3.682,12.0,0.26471472,-0.11968374,1.3348876,1.677,1,0.23684871621966067,-0.13829416376781226,1.3351358122032866,1.6772482341927275
2432,10001,3.096225,3.0,135.0,4.804,18.0,0.17012691,-0.14923334,1.3350552,1.470014,1,0.22245917581140803,-0.1374122605870326,1.3252469815385228,1.460205725587595
2433,10001,2.285923,9.0,577.0,2.99,11.0,0.20551825,-0.09440994,1.3355258,1.530297,1,0.2218417754944633,-0.1374981786179192,1.3202611025641946,1.515032392389634
2434,10001,-2.729004,-1.0,663.0,2.462,9.0,0.2547865,-0.14030504,1.336143,1.678256,2,0.2391413239427426,-0.14240181260669285,1.3364426128325924,1.678555630868481
2435,10001,3.023409,1.0,184.0,4.928,18.0,0.2177329,-0.13062763,1.3367571,1.471715,1,0.22841205833527745,-0.14001873435683776,1.3296376843642295,1.4645955939482749
2436,10001,-2.386738,-3.0,713.0,3.59,13.0,0.27034426,-0.14801502,1.3368568,1.67897,1,0.23796562933661405,-0.1427723094640137,1.3421481604714995,1.6842612977166778
2437,10001,-2.606126,-3.0,317.0,6.334,22.0,0.21849918,-0.10686588,1.3368709,1.531642,2,0.22778312935505385,-0.13434736178613002,1.3268462758005402,1.5216173272074005
2438,10001,3.102283,5.0,631.0,2.046,9.0,0.23293066,-0.14567709,1.3369727,1.471931,2,0.23599884655665268,-0.13794982257214458,1.3361091342839329,1.471067401495847
2439,10001,2.694199,7.0,607.0,2.22,4.0,0.18663216,-0.13329506,1.3369824,1.471941,1,0.22302688964103398,-0.1407161133461877,1.3252719013314498,1.4602305261712325
2440,10001,-2.567437,-1.0,680.0,2.816,10.0,0.24165487,-0.10682678,1.3375242,1.66749,1,0.233329629326619,-0.13575881833518014,1.3315776317443662,1.6615434615936093
2441,10001,2.091603,9.0,551.0,4.048,13.0,0.1969595,-0.12847185,1.3387866,1.473745,2,0.22543615988782933,-0.1368748012390125,1.329032360775172,1.4639907471963756
2442,10001,2.201155,9.0,569.0,3.308,2.0,0.1971898,-0.13052511,1.3394431,1.474401,2,0.22566645733408025,-0.13892806204223515,1.329688846332728,1.4646467559167735
2443,10001,2.381447,9.0,44.0,6.156,11.0,0.20478296,-0.14795923,1.3399358,1.474894,1,0.2339475877601333,-0.1382295082549791,1.3334247808198672,1.4683830480317812
2444,10001,2.113888,9.0,559.0,3.696,9.0,0.17666481,-0.09492063,1.3409423,1.535714,1,0.2169909030199051,-0.13434091817749583,1.3222828982532888,1.5170546649158865
2445,10001,-2.989516,1.0,643.0,2.114,10.0,0.23017216,-0.18934868,1.3410825,1.476041,1,0.23592812984944656,-0.14765106894530416,1.351109034502854,1.4860675401333472
2446,10001,-2.318844,3.0,767.0,4.002,16.0,0.26755285,-0.11383962,1.3418719,1.683985,1,0.23301232493407018,-0.14338015680377547,1.3388989422772382,1.6810120795224164
2447,10001,2.364256,9.0,477.0,6.824,9.0,0.24694967,-0.15230513,1.3423891,1.684502,1,0.231915024459775,-0.1454691040839389,1.344282927744383,1.6863958265709822
2448,10001,2.071415,7.0,512.0,5.656,10.0,0.23122644,-0.13828325,1.3434038,1.478362,1,0.2336063114606543,-0.13940453036630726,1.3406121117026637,1.4755702597052882
2449,10001,-2.321986,3.0,750.0,4.008,16.0,0.24455738,-0.13811588,1.3436342,1.685747,1,0.2380505305242865,-0.13975971464288833,1.341990469525394,1.6841032491427035
2450,10001,-2.582746,-1.0,679.0,2.778,13.0,0.25047302,-0.14438868,1.3446625,1.686775,2,0.23482785500963713,-0.1464854460295444,1.344962143128918,1.687074565118359
2451,10001,2.229953,9.0,571.0,3.218,1.0,0.2246437,-0.10849809,1.3447478,1.479706,2,0.23392765297565932,-0.13597956792807872,1.3347231488168976,1.4696814160288116
2452,10001,-2.214241,1.0,727.0,3.82,9.0,0.2325697,-0.1460433,1.3448502,1.479809,2,0.23563788082789291,-0.13831603350964458,1.343986603346738,1.4789454666050998
2453,10001,2.212902,9.0,570.0,3.246,8.0,0.19255447,-0.1103878,1.3448534,1.479812,1,0.22809764572670865,-0.13573598892824895,1.3308980272340907,1.4658566520738734
2454,10001,2.217561,9.0,497.0,6.186,2.0,0.24556208,-0.16279125,1.3459771,1.68809,1,0.23285810764019305,-0.1495511590357705,1.3491005550175559,1.691213453844155
2455,10001,2.963511,5.0,623.0,2.048,9.0,0.23481987,-0.15278244,1.3465457,1.481504,2,0.23950953384240467,-0.14675945720110817,1.3450283995990095,1.4799866668109236
2456,10001,2.052507,9.0,522.0,5.272,6.0,0.25278997,-0.13888405,1.347296,1.689409,2,0.23878996803842742,-0.14306795674151387,1.3468361739454597,1.6889491919813484
2457,10001,2.611881,7.0,602.0,2.324,12.0,0.22204208,-0.14693832,1.3484709,1.483429,1,0.23587579698265287,-0.140310153984583,1.3456071298612458,1.4805651586545807
2458,10001,2.607929,7.0,65.0,5.54,17.0,0.21028519,-0.1547265,1.3488497,1.483808,1,0.233016778624256,-0.1476243730820273,1.3444553002042612,1.4794136866254648
2459,10001,2.763325,9.0,610.0,2.196,11.0,0.21001577,-0.13784885,1.3489538,1.483912,1,0.23199196468506542,-0.13961075494686762,1.3420728365580241,1.4770309845606486
2460,10001,3.052173,5.0,629.0,2.062,11.0,0.25399637,-0.19356585,1.3492261,1.691339,1,0.2444496993223826,-0.15505917767683666,1.3609327274958292,1.7030456263224283
2461,10001,2.870328,5.0,617.0,2.106,7.0,0.2193818,-0.12420702,1.3498889,1.484847,1,0.231396352456322,-0.1445953687020008,1.341053915544621,1.476011944337956
2462,10001,2.863435,5.0,617.0,2.09,34.0,0.20147991,-0.13616896,1.3499972,1.484956,1,0.2316049176827073,-0.13691895285621286,1.34149710893631,1.4764559721946717
2463,10001,-2.601471,-1.0,670.0,2.58,30.0,0.2336359,-0.14193678,1.3501414,1.4851,1,0.23789558802351593,-0.14505750399108355,1.3472028544389034,1.4821614792786861
2464,10001,3.059261,5.0,629.0,2.058,1.0,0.24854517,-0.17956686,1.3505832,1.692696,1,0.23794365978629367,-0.1494415511463519,1.3596056953707434,1.701718474988053
2465,10001,-2.526808,-1.0,690.0,3.032,38.0,0.25384903,-0.13511562,1.3510618,1.693174,2,0.23984902336679656,-0.13929952758139577,1.350601995402369,1.6927141789732307
2466,10001,2.962307,5.0,622.0,2.05,1.0,0.23452616,-0.12440824,1.351243,1.486201,1,0.2373833047846953,-0.14557490368329343,1.3439572507426851,1.47891527953602
2467,10001,2.80474,7.0,87.0,5.086,16.0,0.21088076,-0.10799789,1.3513703,1.546142,1,0.23119003513885528,-0.13658035844180388,1.3400816210766429,1.534853268529951
2468,10001,-2.234047,1.0,730.0,3.848001,12.0,0.23874855,-0.16636467,1.3519977,1.486956,1,0.2361182178154376,-0.14361584942205258,1.3559787197135635,1.4909369869254776
2469,10001,-2.32023,3.0,762.0,4.012,22.0,0.23462725,-0.13012934,1.3520964,1.487055,1,0.23847340523224056,-0.1424137210095679,1.3472478989954595,1.4822064046259527
2470,10001,2.035784,9.0,540.0,4.55,8.0,0.22746418,-0.1521821,1.3523128,1.487271,2,0.23215384383996326,-0.14615911921893043,1.3507955066088972,1.4857536546115218
2471,10001,3.116856,5.0,632.0,2.058,23.0,0.2532773,-0.14876127,1.3525866,1.694699,1,0.24002041486561845,-0.1442658651039141,1.354421433505662,1.6965338554951028
2472,10001,-2.653381,-3.0,324.0,6.552001,7.0,0.17296696,-0.11286735,1.353454,1.488412,1,0.22370495693929962,-0.13744299094505416,1.3364059678742806,1.4713639966676155
2473,10001,-3.070208,3.0,638.0,2.09,30.0,0.2498579,-0.13288832,1.3538492,1.695962,1,0.2355853789948426,-0.1467913208361586,1.3525789095127556,1.6946916891300652
2474,10001,2.065193,9.0,548.0,4.178,11.0,0.22744606,-0.10866356,1.3540916,1.48905,1,0.22934730347291923,-0.13846602537381797,1.3440915908342526,1.4790499772554562
2475,10001,2.115895,9.0,502.0,6.020001,9.0,0.23804855,-0.15245199,1.3546945,1.489653,1,0.23379855264316907,-0.14706563395871358,1.3543080665848473,1.4892665722153404
2476,10001,-2.483542,1.0,693.0,3.04,13.0,0.26122522,-0.16662073,1.355164,1.697277,3,0.24285084247735922,-0.1481724501280068,1.3626270558446498,1.704739954671249
2477,10001,-2.818558,1.0,653.0,2.246,3.0,0.2676959,-0.14469814,1.3556597,1.697773,1,0.23924205112189723,-0.153401380836815,1.3590761339872555,1.7011893904417232
2478,10001,-2.775623,1.0,657.0,2.318,9.0,0.27547646,-0.19403315,1.3561292,1.698242,1,0.24175272438977216,-0.1605496610830854,1.3711141075815882,1.7132268871988978
2479,10001,2.126629,9.0,560.0,3.66,9.0,0.20170975,-0.10419225,1.3561584,1.55093,1,0.22959665790022837,-0.14201963295982706,1.339313091976302,1.5340847394296102
2480,10001,-2.811664,1.0,653.0,2.27,5.0,0.27797604,-0.11803627,1.3569751,1.699088,1,0.24004885779709376,-0.14478696976639643,1.3589078051035477,1.7010207039301468
2481,10001,-2.758028,-1.0,660.0,2.406,23.0,0.2678008,-0.155375,1.3571583,1.699271,1,0.24022057372846722,-0.14596759640140297,1.363824920889772,1.705937581297792
2482,10001,-2.790374,1.0,654.0,2.268,8.0,0.25757265,-0.17114878,1.3572679,1.699381,3,0.23919826984552328,-0.15270049578230369,1.364730861386642,1.7068439986318202
2483,10001,2.434495,7.0,589.0,2.66,6.0,0.23163557,-0.15505219,1.3583764,1.493335,1,0.23886421247112283,-0.14283509516344334,1.3568058966489092,1.4917645214886919
2484,10001,-2.768729,1.0,657.0,2.338,5.0,0.28013134,-0.16892052,1.3584012,1.700514,1,0.24501003867211046,-0.15158897517826359,1.3692906188836316,1.7114033985009411
2485,10001,2.946513,5.0,621.0,2.05,4.0,0.22233818,-0.1303711,1.3589389,1.493897,2,0.2362574197334235,-0.14388653460775022,1.3509341348095347,1.4858921636028697
2486,10001,-2.892647,1.0,647.0,2.148,5.0,0.26176548,-0.16465855,1.3591673,1.70128,2,0.2430215218072928,-0.15480347398830496,1.3645537616550059,1.7066664220630259
2487,10001,2.135006,9.0,501.0,6.062001,14.0,0.24333239,-0.16033983,1.3595449,1.701658,2,0.24159224583765193,-0.14857649135893847,1.3597536413409594,1.7018667785861377
2488,10001,2.088668,9.0,517.0,5.448,2.0,0.25811338,-0.11165523,1.3601837,1.702296,1,0.23600949161238485,-0.14547340697669364,1.3562096434754212,1.6983219462555725
2489,10001,2.154784,9.0,564.0,3.534,16.0,0.22977924,-0.14509869,1.3604534,1.495412,1,0.2362930095592223,-0.14133722386365638,1.3563707506437914,1.4913293754835741
2490,10001,2.264107,9.0,574.0,3.148,3.0,0.22126532,-0.14319849,1.360471,1.495429,2,0.2357958275737337,-0.14763510590987586,1.3537103995470934,1.4886684283404283
2491,10001,2.356893,9.0,583.0,2.826,1.0,0.21604729,-0.15225649,1.3610364,1.495995,1,0.23125854970563745,-0.14744428779597574,1.3553086729116843,1.490267297751467
2492,10001,2.734465,7.0,76.0,5.276,8.0,0.20684576,-0.15805578,1.3613873,1.496346,1,0.23136032387180236,-0.1447062678996799,1.3580134186929869,1.4929721627420591
2493,10001,-3.039829,3.0,640.0,2.082,30.0,0.26409054,-0.16263628,1.3619435,1.704056,2,0.24534657979069124,-0.1527812076003655,1.3673299075900645,1.709442448788795
2494,10001,-2.885844,1.0,647.0,2.144,6.0,0.25132227,-0.15410803,1.362116,1.704229,1,0.23961325623009,-0.15198332675265935,1.3619542678013685,1.7040672858372572
2495,10001,-2.55522,-1.0,688.0,2.978,27.0,0.24155138,-0.15563726,1.362221,1.704334,2,0.23981124415060207,-0.14387392330473925,1.362429770682085,1.7045427887179736
2496,10001,-2.669681,1.0,666.0,2.484,4.0,0.25796413,-0.17008495,1.3622376,1.70435,3,0.23958975315240805,-0.1516366720823525,1.3697005774587245,1.7118129994481655
2497,10001,-2.571277,-1.0,672.0,2.588,23.0,0.25522804,-0.189919,1.3625115,1.704624,1,0.23808908121462413,-0.154033435077206,1.3739283611079327,1.7160409023066632
2498,10001,2.363994,9.0,583.0,2.816,2.0,0.22133587,-0.13078308,1.362596,1.497554,2,0.23525510802688054,-0.14429852191243772,1.3545912373943736,1.489549146978419
2499,10001,-2.318845,3.0,758.0,4.022,26.0,0.26313496,-0.10225916,1.3629423,1.692908,1,0.24008411240611371,-0.14384108278795152,1.3559083938598633,1.685874104499817
2500,10001,2.23292,9.0,572.0,3.21,5.0,0.2181015,-0.14281797,1.3629465,1.497905,2,0.23263201302905598,-0.14725458985762976,1.356185899653905,1.491144405284398
2501,10001,2.781422,9.0,611.0,2.178,8.0,0.2150278,-0.16152094,1.3639047,1.498863,1,0.23101370484336442,-0.14875099015697626,1.361111239368367,1.4960695065802811
2502,10001,2.410297,7.0,588.0,2.706,1.0,0.2545848,-0.16733883,1.3643233,1.706436,1,0.24487533992196978,-0.1482347116307254,1.3698195770346802,1.7119323566519897
2503,10001,2.168168,9.0,565.0,3.444,11.0,0.23346663,-0.13212536,1.3644919,1.49945,1,0.23834980742257333,-0.1464711585230081,1.3572021728364108,1.4921602016297457
2504,10001,-3.13263,1.0,229.0,4.822,18.0,0.21795271,-0.19072104,1.3645266,1.499485,1,0.23554833677134226,-0.1526336021354941,1.3716850515271797,1.5066434379483833
2505,10001,2.086541,9.0,552.0,4.014001,9.0,0.21931887,-0.11881733,1.3645656,1.499524,1,0.23252274533643305,-0.14134160058518636,1.3547840109727916,1.4897423973939952
2506,10001,2.787989,9.0,611.0,2.2,1.0,0.23991346,-0.15341187,1.3646322,1.706745,1,0.23756722121548274,-0.1507011645543548,1.3629693303401487,1.7050821099574582
2507,10001,2.677943,7.0,606.0,2.252,20.0,0.20777605,-0.12774086,1.3649535,1.499912,1,0.23041664202376508,-0.14060149709796554,1.355344669451632,1.4903031750821252
2508,10001,-2.574419,-1.0,677.0,2.706,10.0,0.27593803,-0.17259169,1.3652624,1.707375,2,0.24207135967413584,-0.1573650141954422,1.376755681037903,1.718868341445923
2509,10001,-2.782586,-1.0,269.0,5.244,21.0,0.18259192,-0.15739202,1.3653525,1.500311,1,0.231914497527384,-0.14468234751013018,1.357771828482228,1.4927303341127212
2510,10001,2.461434,7.0,590.0,2.618,3.0,0.23529768,-0.1407113,1.3659052,1.500864,1,0.23463254131445097,-0.14935807757284664,1.363795032194995,1.4987538954533568
2511,10001,-2.58332,-1.0,671.0,2.57,16.0,0.24927805,-0.1817193,1.3660527,1.708165,3,0.24160477991151338,-0.15560544584647262,1.3738992388295654,1.7160115416097168
2512,10001,2.45434,7.0,590.0,2.594,1.0,0.2051158,-0.14197493,1.3661778,1.501136,1,0.22976753693908009,-0.14836795676258666,1.3580931807631877,1.4930513287658123
2513,10001,2.086541,9.0,550.0,4.126001,1.0,0.1969719,-0.16541433,1.3666799,1.501638,1,0.23206726699174263,-0.14533258416266143,1.3650449900925972,1.5000031380952217
2514,10001,-2.627426,-1.0,321.0,6.458,37.0,0.1901102,-0.15157747,1.3666947,1.501653,1,0.23203110678047784,-0.14830064190562162,1.3594065146931147,1.4943647819050287
2515,10001,2.093522,9.0,550.0,4.098,1.0,0.2060604,-0.12661743,1.3669312,1.501889,2,0.23051609136635745,-0.14200983800088304,1.356602047364923,1.4915598377396788
2516,10001,2.403402,7.0,588.0,2.65,3.0,0.19880056,-0.14854908,1.3669481,1.501907,1,0.23280056962719212,-0.1457179164925179,1.3600909456030115,1.4950498088613733
2517,10001,2.92267,5.0,99.0,4.91,12.0,0.23519754,-0.16849756,1.3679512,1.502909,1,0.23612171372672394,-0.15089092198847595,1.3716004013450225,1.5065581917197783
2518,10001,2.017259,7.0,537.0,4.696,1.0,0.2568984,-0.14824295,1.3683976,1.71051,1,0.23963425533389146,-0.14958729543986748,1.3714871738316878,1.7135995958211288
2519,10001,-2.317263,3.0,755.0,4.018,27.0,0.22804403,-0.13715076,1.3693184,1.504277,1,0.23552655510274403,-0.1448197580856599,1.3639570199526274,1.4989156447924101
2520,10001,2.083453,9.0,516.0,5.548,2.0,0.2564621,-0.18545485,1.3696697,1.711782,1,0.24108776856552472,-0.15168479065047227,1.3827445003438124,1.7248568031239637
2521,10001,-2.657115,1.0,667.0,2.474,10.0,0.2606659,-0.20276451,1.3698186,1.711931,2,0.24659075191772054,-0.16091480831793278,1.3829688171430818,1.7250812391325228
2522,10001,2.375743,9.0,584.0,2.774,7.0,0.2187419,-0.15080166,1.3706592,1.505618,2,0.23559634891194356,-0.14887678142234753,1.3659643556030703,1.5009230996521425
2523,10001,2.837603,5.0,616.0,2.122,39.0,0.22407532,-0.1487999,1.3707596,1.505718,2,0.2409297725264455,-0.1468750190322108,1.366064729824872,1.5010231162460757
2524,10001,2.946388,3.0,113.0,4.906,16.0,0.2252636,-0.16433239,1.3708354,1.505794,1,0.23477294571071028,-0.15515014689380877,1.3723073437392155,1.5072659685789982
2525,10001,2.242923,9.0,573.0,3.16,12.0,0.2113595,-0.13094711,1.3723872,1.507346,2,0.23581519760662997,-0.14633951939736742,1.3620580181290831,1.497016881387445
2526,10001,-2.319183,3.0,765.0,4.002,9.0,0.27131748,-0.13458633,1.3728201,1.714933,1,0.24411051205714743,-0.1542122707216817,1.3743163573177082,1.7164292561443073
2527,10001,2.314339,9.0,580.0,2.938,14.0,0.2552762,-0.19691896,1.372963,1.715076,2,0.2412010615185506,-0.15506926159552067,1.3861132005735628,1.7282262186094515
2528,10001,2.992938,5.0,626.0,2.062,12.0,0.28312302,-0.17444754,1.3730229,1.715136,2,0.24925634197394053,-0.15922086441516875,1.3845162057876588,1.726629343032837
2529,10001,2.819489,7.0,613.0,2.148,16.0,0.26677084,-0.15088034,1.373143,1.715256,1,0.24085398182309345,-0.152934131856944,1.379768832097135,1.7218818501330238
2530,10001,-2.56407,-1.0,687.0,2.974,10.0,0.2292571,-0.12843132,1.3732777,1.508236,1,0.23617835253974986,-0.1445411067447116,1.365330130217468,1.5002885166386717
2531,10001,2.623579,9.0,603.0,2.338,2.0,0.2508216,-0.17592955,1.3734578,1.71557,3,0.2431483166937781,-0.14981568907157028,1.3813042814778809,1.7234164650487427
2532,10001,-2.993174,1.0,247.0,4.932,24.0,0.24244356,-0.14640236,1.3739058,1.716018,1,0.24235118178792694,-0.1463099856609285,1.373951925141156,1.7160641087120179
